track_id,track_name,artist_id,artist_name,album_id,duration,release_date,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,playlist_id,playlist_name,duration_mins,genre,tempo_bins
3139,382,1979,1823,1635,0.3487900948304052,1219,0.91,0.8726190476190476,0.6667691992207526,1.0,0.6738780618630431,0,0.3759855823383645,0.21189881426594326,0.0,0.051999571137557626,0.7222510104674058,0.535933847086328,2265,2247,0.3487900948304052,0,Slow
864,207,1669,9,638,0.18942299117096228,316,0.58,0.7535714285714284,0.3653234902081411,0.9090909090909092,0.6572858930806366,0,0.08357738229330931,0.7416723386070184,1.6424116424116424e-06,0.14870805189235553,0.8362524613949631,0.2810076320769888,622,615,0.18942299117096228,0,Slow
1908,3059,1540,1530,1597,0.2327462171883825,199,0.44,0.6571428571428571,0.7088075463959806,0.4545454545454546,0.7692115143929912,0,0.02173913043478261,0.507562895469629,2.5363825363825365e-05,0.11439905650262679,0.8600891284070887,0.4495318085672228,1368,1356,0.2327462171883825,0,Slow
1994,1102,1982,331,1023,0.15501352596688367,518,0.53,0.49404761904761896,0.724187429508869,1.0,0.7490434471661005,1,0.11691822482541113,0.3723445102092403,0.0,0.06218505414388334,0.5108301378381179,0.29950026594757745,1434,1421,0.15501352596688364,0,Slow
3366,1236,569,1878,2183,0.3100017836439847,327,0.6900000000000001,0.8571428571428572,0.4514508356403157,0.36363636363636365,0.6633649204362596,1,0.17436359540437035,0.2068533521293616,0.0,0.07601586791036774,0.43932013680174115,0.36247417834568235,2418,2400,0.3100017836439847,0,Slow
79,1618,226,637,2408,0.2793989119771694,149,0.8,0.9142857142857144,0.600123039064903,0.9090909090909092,0.7598069014839979,0,0.06296463167380041,0.09363318178446894,0.0,0.1283370858797041,0.2807544823297751,0.45545687319866884,55,54,0.2793989119771693,0,Slow
3215,1448,1495,532,605,0.24590505068521656,1211,0.98,0.7285714285714285,0.6944529888239516,0.7272727272727273,0.8348650098337207,1,0.006082451002478038,0.2371261249488516,0.00016424116424116424,0.11118258818483971,0.7346875323867758,0.350067414618458,2311,2293,0.24590505068521656,0,Slow
2632,560,276,1461,2296,0.15451707839115314,1089,0.5,0.7011904761904763,0.6780477801702041,0.0,0.596638655462185,0,0.3320567695426898,0.35619903137217895,9.781704781704782e-05,0.13369786640934916,0.5854492693543372,0.4553331766510396,1891,1875,0.1545170783911531,0,Slow
971,1612,527,900,2361,0.2129507416986236,1194,0.72,0.725,0.5744899005434225,0.7272727272727273,0.7235115322724834,1,0.04145077720207255,0.06578223079053813,1.6528066528066528e-06,0.15085236410421354,0.3533008601927661,0.45007607337679206,707,699,0.2129507416986236,0,Slow
1477,1141,1266,683,837,0.23030411129938466,907,0.92,0.3559523809523809,0.45247616118117506,0.0,0.6409440371893438,1,0.06296463167380041,0.528753836443272,1.0602910602910602e-06,0.30417068725206386,0.5284485438905585,0.21473720668456148,1048,1038,0.2303041112993846,0,Slow
2853,3104,395,1384,2881,0.2557745474003389,1245,0.88,0.3476190476190476,0.6031990156874808,0.18181818181818182,0.7032361880922582,1,0.10002252759630538,0.589299382082252,5.925155925155926e-06,0.37600514634930843,0.15017100217639134,0.782689905124748,2055,2038,0.25577454740033884,0,Slow
2582,509,892,93,1573,0.2470555010553227,480,0.78,0.9404761904761905,0.3191838408694761,0.4545454545454546,0.5974968710888611,0,0.5426897949988736,0.17153511717328992,0.0,0.26021228690897397,0.6984143434552803,0.4061761686231337,1856,1841,0.2470555010553227,0,Slow
1691,3027,809,1280,2630,0.32670412319034453,80,0.71,0.8738095238095238,0.6698451758433303,0.09090909090909091,0.761129983908457,1,0.2926334760081099,0.07849679537472394,0.0,0.057789214109574355,0.570939993781739,0.2937854854471011,1208,1198,0.32670412319034453,0,Slow
2345,2236,1628,477,2765,0.18361128452094297,1199,0.42,0.7452380952380951,0.5744899005434225,0.09090909090909091,0.5822277847309136,1,0.07220094615904483,0.14328052920843257,6.923076923076922e-05,0.08973946606625924,0.2714270908902477,0.5174473980431207,1684,1669,0.18361128452094294,0,Slow
1643,1061,668,339,2937,0.2669134040845447,98,0.68,0.8047619047619047,0.6390854096175536,0.4545454545454546,0.7359914178437332,0,0.029173237215589096,0.027941264766175623,1.5800415800415802e-06,0.29880990672241875,0.8694165198466162,0.2947070247269398,1176,1166,0.2669134040845447,0,Slow
3355,1307,1525,905,126,0.20724605368768395,718,0.81,0.8476190476190475,0.7477699169486312,0.4545454545454546,0.7699624530663329,1,0.04426672674025682,0.1321805125079529,2.0893970893970892e-06,0.06186340731210464,0.8227795626489791,0.31339757307373556,2408,2390,0.20724605368768395,0,Slow
533,591,1951,147,1559,0.1906923511400458,632,0.8,0.6559523809523808,0.7826309853378448,0.7272727272727273,0.820561416055784,0,0.07017346249155217,0.27244435990492333,0.0,0.09188377827811728,0.9025805782982692,0.7771854087552417,382,376,0.1906923511400458,0,Slow
3537,2274,1982,331,1746,0.27711882041677816,102,0.72,0.8285714285714285,0.4699066953757818,0.09090909090909091,0.7211514392991238,0,0.11917098445595857,0.02481307824149499,0.0,0.4006647367856759,0.18540781428127268,0.2882253256311616,2541,2521,0.27711882041677816,0,Slow
2561,2313,1379,1976,2368,0.06409227384880645,112,0.65,0.44047619047619047,0.8328719368399466,0.4545454545454546,0.7065260146611836,0,0.2137868889389502,0.016538520337501052,0.0,0.1830170472820843,0.4693750647735517,0.26278094578380323,1840,1825,0.06409227384880642,0,Slow
1475,1920,562,36,1088,0.2537783525075062,1199,0.41000000000000003,0.8238095238095238,0.7129088485594177,0.36363636363636365,0.6727337743608082,0,0.09439062851993693,0.1614441929001266,4.1787941787941785e-06,0.11011043207891068,0.7947973883303969,0.4678203431342231,1047,1037,0.25377835250750613,0,Slow
2378,3141,1613,120,1528,0.18514670471773834,1080,0.8200000000000001,0.7607142857142857,0.7364913359991797,0.9090909090909092,0.7589486858573217,0,0.04730795224149584,0.06870859882975551,0.0,0.1572853007397877,0.650741009431029,0.3871578244251203,1708,1693,0.1851467047177383,0,Slow
3452,2994,1167,187,2210,0.15582062486994264,558,0.72,0.6261904761904761,0.6626678970573158,0.7272727272727273,0.7260504201680673,1,0.015994593376886693,0.35619903137217895,0.0,0.08973946606625924,0.5253394134107161,0.3626968321314152,2485,2467,0.1558206248699426,0,Slow
2779,2632,22,1132,944,0.12306994857159845,1215,0.71,0.875,0.4535014867220343,0.09090909090909091,0.7423565170749151,1,0.2915070961928362,0.03994946465124,0.0,0.11547121260855579,0.24759042387812213,0.1276981309451653,1996,1979,0.12306994857159842,0,Slow
2748,1342,139,1432,2046,0.27327506762983444,206,0.75,0.6190476190476191,0.8523531221162719,0.0,0.8529590559628106,0,0.030074341067808066,0.012502150628235717,0.0,0.3384796826417927,0.6372681106850451,0.40623801689694833,1975,1959,0.2732750676298344,0,Slow
1004,2399,1656,1691,753,0.10136300127827819,1187,0.61,0.9380952380952381,0.45042551009945647,0.09090909090909091,0.4921866618988021,1,0.5134039198017571,0.035307639485584866,0.006777546777546778,0.08652299774847218,0.4424292672815836,0.405174226587336,729,721,0.10136300127827819,0,Slow
3324,2474,527,900,408,0.26269211332084785,199,0.59,0.6583333333333332,0.8328719368399466,0.4545454545454546,0.7963168246021813,1,0.005744537057895922,0.0039046831475004523,0.0,0.15085236410421354,0.537775935330086,0.46769664658659377,2390,2372,0.26269211332084774,0,Slow
2135,2047,527,900,2361,0.22987455037307886,1194,0.99,0.6273809523809524,0.6893263611196554,0.0,0.7404612908993384,1,0.10790718630322145,0.3239080736980563,0.0,0.4296129516457596,0.4465747745880401,0.2205694989052856,1537,1524,0.22987455037307886,0,Slow
2585,206,1253,1931,533,0.20210767264187401,1214,0.35000000000000003,0.6642857142857143,0.8195427048087768,1.0,0.7733595565885929,0,0.031088082901554407,0.045600382244211465,0.0002661122661122661,0.12190414924412994,0.1408436107368638,0.2825723934045001,1859,1844,0.20210767264187401,0,Slow
1044,343,475,968,3237,0.2973275067629835,717,0.79,0.8678571428571429,0.5642366451348303,0.9090909090909092,0.7611657428929018,0,0.41428249605767065,0.5237083743066904,9.106029106029107e-06,0.13369786640934916,0.32428230904756966,0.5599990104276189,758,750,0.29732750676298336,0,Slow
707,2845,1284,300,2185,0.16872974820892417,1156,0.89,0.8547619047619046,0.7908335896647186,1.0,0.7453602717682818,1,0.2768641585942779,0.0012003154422927788,0.020062370062370063,0.028733783638897822,0.8144885480360659,0.6904308350753932,511,504,0.1687297482089241,0,Slow
923,20,625,1706,3141,0.26948036505246886,467,0.72,0.6357142857142858,0.7857069619604224,0.2727272727272727,0.7873055605220811,0,0.05665690470826763,0.02733580930978582,0.00038565488565488567,0.07086951860190843,0.5346668048502434,0.25182143166384224,671,663,0.26948036505246886,0,Slow
3045,1017,587,257,710,0.308888492523559,140,0.8300000000000001,0.7595238095238094,0.8410745411668206,0.18181818181818182,0.8495261934561058,1,0.011489074115791847,0.2522625113585966,0.0007047817047817048,0.05682427361423824,0.36159187480567934,0.36463886792919603,2194,2177,0.30888849252355893,0,Slow
2445,1312,549,221,1280,0.3182823508427718,164,0.68,0.532142857142857,0.5057930893058546,0.0,0.7124977650634723,1,0.3849966208605542,0.1806169490191369,0.0,0.30845931167578,0.39268317960410404,0.2329700778051284,1759,1744,0.31828235084277173,0,Slow
243,138,950,1126,2143,0.21260144475162757,958,0.35000000000000003,0.8369047619047618,0.659591920434738,0.8181818181818182,0.5947434292866083,1,0.06656904708267629,0.26739889776834164,0.00039708939708929313,0.06722418784174965,0.9181262306974816,0.38113998738295213,178,175,0.21260144475162757,0,Slow
2136,3067,1554,317,2901,0.2282276524272422,503,0.6900000000000001,0.7940476190476191,0.8523531221162719,0.6363636363636364,0.8441265868049347,0,0.24870466321243523,0.32088079641610734,0.0,0.03473785783210035,0.7771789822779561,0.3125935455141447,1538,1525,0.2282276524272422,0,Slow
2401,354,1429,1671,2272,0.18968161954873808,1226,0.35000000000000003,0.6404761904761904,0.8595304009022865,0.09090909090909091,0.6791346325764349,1,0.26334760081099345,0.038032189039338964,0.0002796257796257796,0.059290232657874975,0.39786506373717484,0.14316019939883473,1725,1710,0.18968161954873808,0,Slow
961,1338,457,513,2360,0.11390796397039152,694,0.66,0.8500000000000001,0.9384804675484466,0.5454545454545454,0.9213659932057929,0,0.1822482541112863,0.3148262418522093,0.738045738045738,0.16050176905757468,0.3522644833661519,0.15515876451888222,701,693,0.11390796397039149,0,Slow
407,30,1196,1100,422,0.26332530693540235,511,0.8200000000000001,0.7416666666666667,0.7446939403260535,0.7272727272727273,0.8181298051135347,0,0.10565442667267393,0.10998047910699356,0.0,0.16586254958721985,0.7771789822779561,0.4271179941367836,291,285,0.26332530693540235,0,Slow
2734,2198,1901,1191,2614,0.16115520675406522,918,0.42,0.8500000000000001,0.7498205680303497,0.5454545454545454,0.7693545503307706,0,0.38837576030637533,0.0026433176133551363,4.9792099792099796e-05,0.6043743969121904,0.6756140532697689,0.18354712219981933,1962,1946,0.16115520675406522,0,Slow
1870,1867,903,1622,2513,0.2642022652278605,586,0.79,0.7047619047619047,0.880036911719471,0.6363636363636364,0.8591453602717682,1,0.10565442667267393,0.047013111642454336,0.0,0.2001715449769486,0.44553839776142595,0.29484927575671366,1340,1329,0.2642022652278605,0,Slow
1883,332,955,538,1170,0.31846071524123787,676,0.45,0.3464285714285714,0.9282272121398545,0.4545454545454546,0.8828535669586983,0,0.3534579860328903,0.20483516727472895,0.0,0.1562131446338587,0.531557674370401,0.6681345323652017,1348,1337,0.31846071524123787,0,Slow
2110,73,792,885,46,0.19557210380807993,1225,0.63,0.632142857142857,0.6124269455552138,1.0,0.7297693545503308,1,0.04223924307276414,0.29363530087856626,0.0,0.10046102712554948,0.40201057104363147,0.18331828358670516,1520,1507,0.19557210380807993,0,Slow
892,294,279,1037,1039,0.16796724040548175,1162,0.77,0.8845238095238095,0.5550087152670973,0.09090909090909091,0.7919899874843555,1,0.2757377787790043,0.07607497354916475,0.0,0.01951324112790822,0.8030884029433101,0.16477617109706472,642,634,0.16796724040548172,0,Slow
3083,1445,1224,1813,968,0.32060108802283066,225,0.68,0.557142857142857,0.6442120373218497,0.0,0.8552476309672805,1,0.009123676503717055,0.07173587611170451,0.0,0.21089310603623884,0.49113897813244894,0.5290192100738469,2225,2208,0.32060108802283066,0,Slow
2845,1748,1766,11,1854,0.22194328012128778,1084,0.8,0.6797619047619047,0.7395673126217573,0.6363636363636364,0.8360450563204005,0,0.015093489524667717,0.15236236105427958,1.288981288981289e-06,0.3781494585611665,0.690123328842367,0.22649456353673164,2048,2031,0.22194328012128778,0,Slow
750,224,239,313,2037,0.13397990427777282,1068,0.63,0.9809523809523808,0.1366758945965344,0.18181818181818182,0.4536742356517075,1,0.3962604190132913,0.0393440091948502,0.0,0.27843894070976727,0.5066846305316612,0.3751468896503098,541,534,0.13397990427777282,0,Slow
2376,2767,483,1062,8,0.19425517999940545,566,0.65,0.7059523809523809,0.8769609350968932,0.4545454545454546,0.8643304130162703,0,0.0120522640234287,0.07314860550994737,0.0014656964656964658,0.06615203173582074,0.6248315887656751,0.29439159853048497,1706,1691,0.1942551799994054,0,Slow
2815,2157,1970,1535,2673,0.24827878355480248,929,0.85,0.29642857142857126,0.4791346252435148,0.5454545454545454,0.5760772394064009,0,0.03446722234737554,0.056801308187422773,0.0009251559251559252,0.09724455880776241,0.12218882785780909,0.22697698007248618,2021,2004,0.24827878355480243,0,Slow
984,1363,605,336,2206,0.18468741639168823,1239,0.29,0.9642857142857142,0.724187429508869,0.8181818181818182,0.8001787949222242,1,0.1225501239017797,0.07456133490819024,0.0,0.04460169400664736,0.7616333298787439,0.3008238190072115,716,708,0.18468741639168818,0,Slow
1520,1315,1194,1911,1322,0.20430750022295552,758,0.63,0.7809523809523808,0.8585050753614273,0.6363636363636364,0.7111746826390131,1,0.029173237215589096,0.032381271446367495,0.7234927234927235,0.14549158357456843,0.8984350709918125,0.42463787835681505,1084,1074,0.20430750022295552,0,Slow
3149,1279,770,1477,2463,0.4268468147091174,303,0.62,0.8154761904761904,0.5611606685122527,0.7272727272727273,0.7908814589665654,0,0.08875872944356837,0.07224042232536268,0.0,0.04406561595368286,0.9005078246450409,0.5174906918347908,2272,2254,0.42684681470911734,0,Slow
403,1614,525,1781,246,0.22364963286661316,42,0.67,0.5833333333333333,0.5929457602788886,0.8181818181818182,0.6789200786697658,1,0.00754674476233386,0.06517677533414834,0.0,0.38136592687895354,0.9512902891491345,0.35564612891654196,287,282,0.22364963286661316,0,Slow
956,2218,1344,1979,2125,0.25547727340289544,472,0.73,0.8238095238095238,0.5878191325745924,0.18181818181818182,0.734918648310388,1,0.044492002703311564,0.00253231744635034,0.0,0.11225474429076872,0.27453622137009015,0.5666848088269858,697,689,0.2554772734028954,0,Slow
1894,1592,1621,1917,2536,0.2524257558191385,220,0.59,0.430952380952381,0.5888444581154516,0.8181818181818182,0.7841587698909351,0,0.10340166704212662,0.616544877619793,0.0,0.0737643400879168,0.3232459322209555,0.09785633882958322,1357,1346,0.25242575581913845,0,Slow
497,2633,191,260,811,0.25928238057017156,192,0.86,0.444047619047619,0.5970470624423254,0.09090909090909091,0.7914893617021277,0,0.007772020725388597,0.5166447273154761,0.0,0.09295593438404631,0.033060420768991614,0.5657261605828583,356,350,0.2592823805701715,0,Slow
793,452,686,483,831,0.256062903177859,254,0.49,0.9488095238095238,0.8010868450733108,1.0,0.8115859109601287,0,0.30727641360666813,0.008062143948043849,0.0,0.06561595368285622,0.6258679655922893,0.28221985824375645,572,565,0.256062903177859,0,Slow
1480,2549,1242,587,172,0.05453640120098695,1021,0.64,0.7083333333333333,0.7344406849174613,0.0,0.7269801537636331,1,0.08312683036719973,0.53480839100717,7.661122661122661e-05,0.07966119867052643,0.3387915846201679,0.26822359387949485,1051,1041,0.05453640120098695,0,Slow
2392,2126,1672,975,2891,0.26875650286869407,384,0.66,0.7702380952380953,0.4565774633446119,0.7272727272727273,0.671410691936349,1,0.04663212435233162,0.06043404092576157,0.0,0.0600407419320253,0.4641931806404809,0.30113924520366636,1719,1704,0.268756502868694,0,Slow
3053,2082,656,1273,1153,0.22798983322928745,187,0.8,0.6535714285714286,0.880036911719471,0.36363636363636365,0.8221705703558019,0,0.00889840054066231,0.0029763181143695264,0.05654885654885655,0.11868768092634287,0.6465955021245725,0.40602773276597853,2199,2182,0.2279898332292874,0,Slow
1471,2205,1618,2010,1930,0.13742382353815513,1037,0.43,0.7916666666666665,0.7549471957346457,0.6363636363636364,0.7843018058287144,0,0.11917098445595857,0.6548903898578138,0.0,0.3138200922054251,0.8652710125401595,0.29421223853642237,1043,1033,0.1374238235381551,0,Slow
46,2935,523,1053,2290,0.17234311364784924,1143,0.77,0.5559523809523809,0.4381216036091459,0.6363636363636364,0.6281065617736457,1,0.03964856949763461,0.6326903564568543,0.0,0.2655730674386191,0.47041144160016585,0.4549311628712443,33,32,0.1723431136478492,0,Slow
3029,1919,1915,799,627,0.16987128035910698,841,0.8300000000000001,0.7761904761904762,0.581667179329437,0.7272727272727273,0.786447344895405,1,0.22730344672223474,0.01048396577360305,0.0,0.18944998391765838,0.28593636646284587,0.5287841866333511,2186,2169,0.16987128035910698,0,Slow
1733,2839,582,315,941,0.28167751716757333,520,0.76,0.4214285714285714,0.7047062442325438,0.8181818181818182,0.7517968889683533,1,0.024780355936021622,0.05902131152751871,1.9022869022869025e-05,0.3888710196204567,0.48388434034614985,0.4976126566307533,1237,1227,0.28167751716757333,0,Slow
1433,751,1679,1978,2424,0.23564017955349448,968,0.74,0.963095238095238,0.49656515943812163,0.18181818181818182,0.6805292329697836,1,0.26334760081099345,0.14529871406306524,0.00010207900207900209,0.125120617561917,0.32428230904756966,0.3316984772954987,1018,1008,0.23564017955349442,0,Slow
2596,1362,988,819,2121,0.15097654508160172,1193,0.5700000000000001,0.5488095238095237,0.5939710858197478,0.18181818181818182,0.6067942070445199,1,0.025681459788240598,0.14328052920843257,0.0,0.2505628819556127,0.3387915846201679,0.6715114481154831,1867,1852,0.1509765450816017,0,Slow
1349,1349,1666,1635,1434,0.3532417729421208,285,0.71,0.6035714285714285,0.5642366451348303,0.09090909090909091,0.6223493652780261,0,0.01971164676728993,0.01613488336657452,8.419958419958421e-05,0.16371823737536184,0.1843714374546585,0.40587929690882324,964,954,0.3532417729421207,0,Slow
2400,961,1550,1436,1840,0.20772912393352955,210,0.61,0.9488095238095238,0.8718343073925973,0.18181818181818182,0.8251385660647237,0,0.1721108357738229,0.31886261156147466,0.0,0.3781494585611665,0.8310705772618923,0.40631841965290744,1724,1709,0.2077291239335295,0,Slow
879,1580,809,1280,1590,0.2741862124319986,109,0.55,0.894047619047619,0.8082641238593253,0.36363636363636365,0.7097800822456642,0,0.09439062851993693,0.03268399917456239,0.009417879417879315,0.03216468317787069,0.7792517359311846,0.439710302685452,636,628,0.2741862124319986,0,Slow
2645,2338,1687,1195,2758,0.13421623710574035,1156,0.6,0.6571428571428571,0.9333538398441505,0.7272727272727273,0.8166279277668514,1,0.26785312007208834,0.012703969113698983,0.0,0.14334727136271042,0.45486578920095344,0.43074848780970526,1901,1885,0.13421623710574032,0,Slow
1602,1834,438,999,3099,0.20002675465976993,644,0.74,0.7428571428571429,0.7980108684507331,0.4545454545454546,0.7654568210262829,0,0.1124127055643163,0.33097172068927055,2.8066528066528073e-06,0.0507129838104428,0.9502539123225203,0.34898506982670113,1148,1138,0.20002675465976988,0,Slow
1474,943,793,1667,419,0.12800618329914681,644,0.76,0.870238095238095,0.6144775966369322,0.09090909090909091,0.6159842660468442,1,0.10790718630322145,0.259326158349811,1.5592515592515594e-06,0.08266323576712768,0.7377966628666183,0.21390843981544466,1046,1036,0.12800618329914681,0,Slow
390,3143,1613,120,1528,0.23381491720919173,1080,0.71,0.7404761904761905,0.4945145083564032,0.5454545454545454,0.7269801537636331,0,0.13043478260869565,0.08212952811306275,1.1434511434511434e-05,0.17443979843465207,0.438283759975127,0.4547518028771817,276,271,0.23381491720919167,0,Slow
1852,1538,1678,547,40,0.23728113201938228,1053,0.92,0.6571428571428571,0.8215933558904952,0.5454545454545454,0.8260682996602896,0,0.04156341518359992,0.008899690662716404,0.0,0.05157070869518601,0.913980723391025,0.3006444590131489,1327,1316,0.23728113201938222,0,Slow
2206,613,2060,1084,2975,0.26108683373465325,96,0.59,0.8428571428571427,0.6483133394852865,0.5454545454545454,0.7841230109064903,0,0.3771119621536382,0.11502594124357524,0.0,0.13048139809156212,0.9699450720281894,0.03466595747312695,1586,1572,0.26108683373465325,0,Slow
1703,187,528,1221,321,0.1328131038378073,1160,0.45,0.7476190476190476,0.6883010355787962,0.36363636363636365,0.7160021455390667,0,0.07670646542013969,0.1765805793098716,0.0,0.1401308030449233,0.45486578920095344,0.5914488576623826,1216,1206,0.1328131038378073,0,Slow
2389,157,464,1475,1201,0.25640922738488064,13,0.55,0.9190476190476191,0.3776273966984518,0.4545454545454546,0.5294117647058824,0,0.11128632574904258,0.0447931083023584,0.17151767151767153,0.11118258818483971,0.7647424603585862,0.34332595277265815,1717,1702,0.2564092273848806,0,Slow
3068,1281,587,257,2348,0.23807782633253072,69,0.71,0.8297619047619047,0.8400492156259612,0.4545454545454546,0.8335061684248167,0,0.09326424870466321,0.41876276186579164,0.0001392931392931393,0.09402809048997533,0.9637268110685044,0.3442474920524968,2212,2195,0.23807782633253066,0,Slow
395,1529,1252,601,978,0.27751568120336517,794,0.38,0.9023809523809523,0.5468061109402236,0.7272727272727273,0.8097622027534418,0,0.09439062851993693,0.24418977194006594,0.0,0.055323255065937604,0.8953259405119701,0.22058186856004852,281,276,0.2775156812033651,0,Slow
715,2223,1128,1117,1045,0.07081066619102827,1013,0.68,0.888095238095238,0.5447554598585052,0.36363636363636365,0.5271947076703022,1,0.0696102725839153,0.2542806962132293,0.014864864864864866,0.09617240270183339,0.7657788371852005,0.40600917828383415,518,511,0.07081066619102827,0,Slow
1644,213,1182,158,1002,0.2627173816106305,434,0.6900000000000001,0.6428571428571428,0.8400492156259612,0.09090909090909091,0.856034328625067,1,0.03401667042126606,0.016841248065695952,0.0,0.3502733998070119,0.40926520882993056,0.49876303452370635,1177,1167,0.26271738161063046,0,Slow
2709,1930,234,1763,2531,0.2388893843455513,82,0.5700000000000001,0.694047619047619,0.5960217369014662,0.18181818181818182,0.567709637046308,1,0.0680333408425321,0.062351316537662606,0.03804573804573805,0.2484185697437547,0.8984350709918125,0.3129708199844142,1942,1926,0.2388893843455513,0,Slow
2914,1476,713,958,1952,0.25264425220725945,460,0.79,0.7738095238095238,0.5755152260842817,0.9090909090909092,0.6989093509744324,1,0.07794548321694075,0.2663898053410253,0.0,0.14334727136271042,0.7730334749714995,0.44339645980480685,2099,2082,0.2526442522072594,0,Slow
3354,1515,191,260,3125,0.2952971253604447,1181,0.96,0.519047619047619,0.6073003178509176,0.4545454545454546,0.6767030216341856,1,0.010362694300518133,0.18364422630108593,0.0,0.07869625817519031,0.7108508653746503,0.579648207018542,2407,2389,0.29529712536044467,0,Slow
3261,1862,1166,536,3267,0.16498409584113677,898,0.81,0.5976190476190476,0.622680200963806,0.5454545454545454,0.7570177006973002,0,0.07445370578959226,0.528753836443272,0.0006018711018711019,0.1562131446338587,0.3284278163540263,0.45539502492485434,2344,2326,0.16498409584113674,0,Slow
2118,2954,193,1447,1320,0.17327209488985998,983,0.53,0.36190476190476173,0.5529580641853789,0.4545454545454546,0.6577150008939747,0,0.4480738905158819,0.6488358352939158,4.750519750519751e-06,0.12404846145598798,0.5471033267696134,0.17039817918681893,1526,1513,0.17327209488985995,0,Slow
876,2846,985,1740,1530,0.28013169238086744,267,0.58,0.7297619047619047,0.5191223213370245,0.4545454545454546,0.7628821741462543,0,0.03886010362694302,0.274462544759556,0.0,0.15085236410421354,0.451756658721111,0.26388184505770446,633,626,0.2801316923808674,0,Slow
2467,2438,1842,205,1301,0.22263890127530545,162,0.6900000000000001,0.3285714285714285,0.5744899005434225,0.09090909090909091,0.772215269086358,1,0.30727641360666813,0.03863764449572876,0.0,0.18087273507022622,0.24759042387812213,0.8601239439407247,1775,1760,0.22263890127530545,0,Slow
